id,name_id,country,crag,sector,name,height_difficulty_score,grade_mean,route_category,rating_tot,coordinates
climbing_route433,34235,ita,arco,massone,bonsai,,57.43589743589744,famous_route,-0.0929066688952272,"[45.9230152, 10.9024605]"
climbing_route434,34236,ita,arco,massone,briciola,recommend_high,43.54285714285714,famous_route,0.0168880105375226,"[45.9230152, 10.9024605]"
climbing_route435,34237,ita,arco,massone,brioche,,57.333333333333336,hard_route,-0.0452114488928387,"[45.9230152, 10.9024605]"
climbing_route436,34238,ita,arco,massone,cannabis,,55.56578947368421,less_repeated,-0.0365260768774905,"[45.9230152, 10.9024605]"
climbing_route437,34239,ita,arco,massone,cannonau,,49.03636363636364,famous_route,-0.0261686570380962,"[45.9230152, 10.9024605]"
climbing_route438,34240,ita,arco,massone,ce qualcuno che non sa,recommend_high,56.59090909090909,famous_route,-0.0277127788709903,"[45.9230152, 10.9024605]"
climbing_route439,34241,ita,arco,massone,chiave,,54.75,soft_route,-0.0734745342424936,"[45.9230152, 10.9024605]"
climbing_route440,34242,ita,arco,massone,confetti,,40.285714285714285,hard_route,-0.16490179498667,"[45.9230152, 10.9024605]"
climbing_route441,34243,ita,arco,massone,crisi,,49.39080459770115,less_repeated,-0.0487308821570711,"[45.9230152, 10.9024605]"
climbing_route442,34244,ita,arco,massone,cucina dinferno,,61.57627118644068,less_repeated,-0.0619381562344704,"[45.9230152, 10.9024605]"
climbing_route443,34245,ita,arco,massone,cura della fessura,recommend_low,43.9375,famous_route,-0.0114964057094781,"[45.9230152, 10.9024605]"
climbing_route444,34246,ita,arco,massone,deasy,recommend_low,44.44444444444444,preferred_by_women,0.0349701922583578,"[45.9230152, 10.9024605]"
climbing_route445,34247,ita,arco,massone,desiree,recommend_low,53.04615384615385,less_repeated,-0.051298576352589,"[45.9230152, 10.9024605]"
climbing_route446,34248,ita,arco,massone,disneyland,,56.61666666666667,less_repeated,-0.0523869240435872,"[45.9230152, 10.9024605]"
climbing_route447,34249,ita,arco,massone,divieto di caccia,,37.0,famous_route,0.0744788972009925,"[45.9230152, 10.9024605]"
climbing_route448,34250,ita,arco,massone,dottor plantier,,37.24242424242424,famous_route,-0.0761094508309096,"[45.9230152, 10.9024605]"
climbing_route449,34251,ita,arco,massone,duracell,,52.83809523809524,less_repeated,-0.016873213723738,"[45.9230152, 10.9024605]"
climbing_route450,34252,ita,arco,massone,easy rider,recommend_low,44.142857142857146,famous_route,-0.0009840540990538,"[45.9230152, 10.9024605]"
climbing_route451,34253,ita,arco,massone,efrem de sisco,,52.12820512820513,famous_route,-0.0806914983364128,"[45.9230152, 10.9024605]"
climbing_route452,34254,ita,arco,massone,ektoplasma,recommend_high,40.121212121212125,famous_route,-0.0362913110335526,"[45.9230152, 10.9024605]"
climbing_route453,34255,ita,arco,massone,epilogo,,52.75,famous_route,-0.0140085643687287,"[45.9230152, 10.9024605]"
climbing_route454,34256,ita,arco,massone,fata morgana,,51.15384615384615,famous_route,-0.0800579199258647,"[45.9230152, 10.9024605]"
climbing_route455,34257,ita,arco,massone,fessura porta alla sepoltura,,51.17391304347826,famous_route,0.0158916731198112,"[45.9230152, 10.9024605]"
climbing_route456,34258,ita,arco,massone,flytrap,recommend_high,50.96153846153846,famous_route,0.0383630806795071,"[45.9230152, 10.9024605]"
climbing_route457,34259,ita,arco,massone,formica lodovica,,29.0,preferred_by_women,-0.0452114488928387,"[45.9230152, 10.9024605]"
climbing_route458,34260,ita,arco,massone,fra fra,recommend_low,40.0625,famous_route,-0.0549443726536852,"[45.9230152, 10.9024605]"
climbing_route459,34261,ita,arco,massone,fuego,,65.19587628865979,less_repeated,-0.081304469359482,"[45.9230152, 10.9024605]"
climbing_route460,34262,ita,arco,massone,fur eine hand,recommend_low,38.035714285714285,famous_route,0.0111090652112987,"[45.9230152, 10.9024605]"
climbing_route461,34263,ita,arco,massone,gameboy plus,,57.121212121212125,less_repeated,-0.0400127034200895,"[45.9230152, 10.9024605]"
climbing_route462,34264,ita,arco,massone,gelateria tarifa,,39.08,famous_route,-0.0751340354162965,"[45.9230152, 10.9024605]"
climbing_route463,34265,ita,arco,massone,giacca gialla,,31.05555555555556,preferred_by_women,-0.0452114488928387,"[45.9230152, 10.9024605]"
climbing_route464,34266,ita,arco,massone,gino e la sfiga,recommend_high,41.88505747126437,less_repeated,-0.0309973409328552,"[45.9230152, 10.9024605]"
climbing_route465,34267,ita,arco,massone,giuditta,,36.04878048780488,famous_route,-0.0393477927503742,"[45.9230152, 10.9024605]"
climbing_route466,34268,ita,arco,massone,gocce dansia,,39.66666666666666,hard_route,-0.0624792671268545,"[45.9230152, 10.9024605]"
climbing_route467,34269,ita,arco,massone,gradodipendenti,recommend_high,58.57142857142857,famous_route,-0.1221443662295497,"[45.9230152, 10.9024605]"
climbing_route468,34270,ita,arco,massone,green day,,46.0,famous_route,0.0141796840689662,"[45.9230152, 10.9024605]"
climbing_route469,34271,ita,arco,massone,greta,,49.1025641025641,famous_route,-0.0889953134471591,"[45.9230152, 10.9024605]"
climbing_route470,34272,ita,arco,massone,hale bopp,,67.84210526315789,famous_route,-0.0186092014924354,"[45.9230152, 10.9024605]"
climbing_route471,34273,ita,arco,massone,halloween,recommend_high,49.05,less_repeated,-0.0499568214979392,"[45.9230152, 10.9024605]"
climbing_route472,34274,ita,arco,massone,heliotrop,,53.083333333333336,famous_route,-0.0394009322022935,"[45.9230152, 10.9024605]"
climbing_route473,34275,ita,arco,massone,hurgada,,40.0,less_repeated,-0.0490696733279978,"[45.9230152, 10.9024605]"
climbing_route474,34276,ita,arco,massone,i buoni cattivi,,57.0,famous_route,-0.0571331204910401,"[45.9230152, 10.9024605]"
climbing_route475,34277,ita,arco,massone,i like gorba,recommend_low,44.10526315789474,famous_route,-0.0115424172384048,"[45.9230152, 10.9024605]"
climbing_route476,34278,ita,arco,massone,ictus,,46.125,famous_route,-0.113605932375028,"[45.9230152, 10.9024605]"
climbing_route477,34279,ita,arco,massone,il ballatoio,,44.1,famous_route,-0.0694919276221908,"[45.9230152, 10.9024605]"
climbing_route478,34280,ita,arco,massone,il calabrese,,55.15384615384615,famous_route,-0.0204331591113061,"[45.9230152, 10.9024605]"
climbing_route479,34281,ita,arco,massone,il cattivo ist uberall,,56.92307692307692,famous_route,-0.0821704961668214,"[45.9230152, 10.9024605]"
climbing_route480,34282,ita,arco,massone,il culto dellostrica blu,,40.21428571428572,famous_route,-0.0554235763845568,"[45.9230152, 10.9024605]"
climbing_route481,34283,ita,arco,massone,il ladro di saponette,recommend_high,62.54545454545455,hard_route,-0.0188360237982778,"[45.9230152, 10.9024605]"
climbing_route482,34284,ita,arco,massone,il ritorno di aly,recommend_low,42.28,hard_route,0.0295342762678552,"[45.9230152, 10.9024605]"
climbing_route483,34285,ita,arco,massone,il vizietto,recommend_low,56.88372093023256,famous_route,-0.1323710727967198,"[45.9230152, 10.9024605]"
climbing_route484,34286,ita,arco,massone,impetrites,recommend_high,31.192307692307693,famous_route,-0.0199353405042765,"[45.9230152, 10.9024605]"
climbing_route485,34287,ita,arco,massone,incantesimo,recommend_high,62.130434782608695,famous_route,-0.0580364768216954,"[45.9230152, 10.9024605]"
climbing_route486,34288,ita,arco,massone,interdett,,59.5,hard_route,-0.1020875707043625,"[45.9230152, 10.9024605]"
climbing_route487,34289,ita,arco,massone,kabul,,41.82608695652174,famous_route,0.0041281562032226,"[45.9230152, 10.9024605]"
climbing_route488,34290,ita,arco,massone,kathamartina,,53.1,famous_route,0.0130552955365757,"[45.9230152, 10.9024605]"
climbing_route489,34291,ita,arco,massone,killer event,recommend_low,55.0,famous_route,-0.0358234111003804,"[45.9230152, 10.9024605]"
climbing_route490,34292,ita,arco,massone,lara croft,,32.25925925925926,famous_route,-0.0009198179188812,"[45.9230152, 10.9024605]"
climbing_route491,34293,ita,arco,massone,let me life,,53.0,famous_route,-0.0730982102610914,"[45.9230152, 10.9024605]"
climbing_route492,34294,ita,arco,massone,lo scolaro,,41.91044776119403,less_repeated,-0.0433478481552366,"[45.9230152, 10.9024605]"
climbing_route493,34295,ita,arco,massone,loacher,,54.75824175824176,less_repeated,-0.0700744380375971,"[45.9230152, 10.9024605]"
climbing_route494,34296,ita,arco,massone,loudness,recommend_low,49.23684210526316,famous_route,-0.0320314332211154,"[45.9230152, 10.9024605]"
climbing_route495,34297,ita,arco,massone,lunicorno,,35.41463414634146,famous_route,-0.0765434376506142,"[45.9230152, 10.9024605]"
climbing_route496,34298,ita,arco,massone,mangia cacca,recommend_high,48.86301369863013,less_repeated,-0.0279645198799031,"[45.9230152, 10.9024605]"
climbing_route497,34299,ita,arco,massone,maratona,recommend_low,66.04545454545455,famous_route,0.052575547250688,"[45.9230152, 10.9024605]"
climbing_route498,34300,ita,arco,massone,marinas,recommend_high,29.03703703703704,preferred_by_women,0.0185512406978432,"[45.9230152, 10.9024605]"
climbing_route499,34301,ita,arco,massone,marlene,recommend_high,52.84782608695652,famous_route,-0.0544509009135068,"[45.9230152, 10.9024605]"
climbing_route500,34302,ita,arco,massone,marsabit,recommend_low,57.4,hard_route,-0.0654449162534174,"[45.9230152, 10.9024605]"
climbing_route501,34303,ita,arco,massone,masone,,42.0,famous_route,-0.0734745342424936,"[45.9230152, 10.9024605]"
climbing_route502,34304,ita,arco,massone,meglio un giallo che un gallo,,57.0,famous_route,-0.0569409414149741,"[45.9230152, 10.9024605]"
climbing_route503,34305,ita,arco,massone,mike jordan,,66.35714285714286,famous_route,0.0687953201589974,"[45.9230152, 10.9024605]"
climbing_route504,34306,ita,arco,massone,mingus,,40.0,famous_route,-0.0660490950818247,"[45.9230152, 10.9024605]"
climbing_route505,34307,ita,arco,massone,mirror,,44.6,hard_route,-0.0607514390212361,"[45.9230152, 10.9024605]"
climbing_route506,34308,ita,arco,massone,mirta del pineto,recommend_low,50.888888888888886,famous_route,-0.043665489191628,"[45.9230152, 10.9024605]"
climbing_route507,34309,ita,arco,massone,muratore,,64.22222222222223,famous_route,-0.1098970453709384,"[45.9230152, 10.9024605]"
climbing_route508,34310,ita,arco,massone,musetto e big gim,,41.977777777777774,famous_route,-0.0311823592039549,"[45.9230152, 10.9024605]"
climbing_route509,34311,ita,arco,massone,nino,,36.0,famous_route,-0.0180409749328232,"[45.9230152, 10.9024605]"
climbing_route510,34312,ita,arco,massone,nostalgia,,44.0,famous_route,0.0146337241540769,"[45.9230152, 10.9024605]"
climbing_route511,34313,ita,arco,massone,not normal,,49.45283018867924,less_repeated,-0.0174130577316826,"[45.9230152, 10.9024605]"
climbing_route512,34314,ita,arco,massone,odio la polvere,,40.04761904761905,famous_route,-0.0212319515167197,"[45.9230152, 10.9024605]"
climbing_route513,34315,ita,arco,massone,only locals,,55.15,famous_route,-0.0947901821013764,"[45.9230152, 10.9024605]"
climbing_route514,34316,ita,arco,massone,open air,,64.5,famous_route,-0.1253155543233061,"[45.9230152, 10.9024605]"
climbing_route515,34317,ita,arco,massone,open area,,64.16666666666667,famous_route,-0.0458036977040679,"[45.9230152, 10.9024605]"
climbing_route516,34318,ita,arco,massone,orango man,,55.0,famous_route,-0.1702533318022153,"[45.9230152, 10.9024605]"
climbing_route517,34319,ita,arco,massone,ottopromille e piu,recommend_low,45.77777777777778,famous_route,-0.0315683284620009,"[45.9230152, 10.9024605]"
climbing_route518,34320,ita,arco,massone,over booking,recommend_low,36.035714285714285,less_repeated,-0.0315016220440165,"[45.9230152, 10.9024605]"
climbing_route519,34321,ita,arco,massone,panico sopra lorlo,,57.44444444444444,hard_route,0.0015315581736739,"[45.9230152, 10.9024605]"
climbing_route520,34322,ita,arco,massone,pegasus,,40.18181818181818,hard_route,-0.0748510851763802,"[45.9230152, 10.9024605]"
climbing_route521,34323,ita,arco,massone,pesce daprile,recommend_low,37.92857142857143,famous_route,0.02660275876346,"[45.9230152, 10.9024605]"
climbing_route522,34324,ita,arco,massone,pietra murata,,67.85714285714286,famous_route,0.0163655315456301,"[45.9230152, 10.9024605]"
climbing_route523,34325,ita,arco,massone,pilotwings,,57.333333333333336,famous_route,-0.1019608368954615,"[45.9230152, 10.9024605]"
climbing_route524,34326,ita,arco,massone,power,,62.5,famous_route,-0.1250050129553928,"[45.9230152, 10.9024605]"
climbing_route525,34327,ita,arco,massone,prime impressioni,recommend_high,36.01960784313726,famous_route,0.006328781736461,"[45.9230152, 10.9024605]"
climbing_route526,34328,ita,arco,massone,profumo di invisibile,,61.833333333333336,famous_route,-0.0727375815920773,"[45.9230152, 10.9024605]"
climbing_route527,34329,ita,arco,massone,ramses,,57.09090909090909,famous_route,-0.0097790153893901,"[45.9230152, 10.9024605]"
climbing_route528,34330,ita,arco,massone,randa,,64.26315789473684,hard_route,-0.0540011976867255,"[45.9230152, 10.9024605]"
climbing_route529,34331,ita,arco,massone,raper,,32.54838709677419,famous_route,-0.0500745786154251,"[45.9230152, 10.9024605]"
climbing_route530,34332,ita,arco,massone,red point,,50.7948717948718,famous_route,-0.0533570026398546,"[45.9230152, 10.9024605]"
climbing_route531,34333,ita,arco,massone,red rocks,recommend_high,62.0,famous_route,-0.0184647432882164,"[45.9230152, 10.9024605]"
climbing_route532,34334,ita,arco,massone,reinis vibes,,70.4,hard_route,-0.0118575831411598,"[45.9230152, 10.9024605]"
climbing_route533,34335,ita,arco,massone,rettoscopie,,42.25806451612903,hard_route,-0.056163066235769,"[45.9230152, 10.9024605]"
climbing_route534,34336,ita,arco,massone,ricky bike,,61.5,soft_route,-0.0778500991178252,"[45.9230152, 10.9024605]"
climbing_route535,34337,ita,arco,massone,rubagotti,recommend_high,57.0,famous_route,0.03913956952728,"[45.9230152, 10.9024605]"
climbing_route536,34338,ita,arco,massone,sabato turistico,recommend_low,43.977777777777774,famous_route,0.0176643346493384,"[45.9230152, 10.9024605]"
climbing_route537,34339,ita,arco,massone,sangit,,52.9,famous_route,-0.0129293953422438,"[45.9230152, 10.9024605]"
climbing_route538,34340,ita,arco,massone,settima luna,,45.906976744186046,famous_route,0.0040689593656394,"[45.9230152, 10.9024605]"
climbing_route539,34341,ita,arco,massone,shaved beaver,,57.61363636363637,famous_route,-0.0339703120241453,"[45.9230152, 10.9024605]"
climbing_route540,34342,ita,arco,massone,simpaty,recommend_high,41.75,soft_route,-0.036142602928485,"[45.9230152, 10.9024605]"
climbing_route541,34343,ita,arco,massone,skoda,,40.142857142857146,famous_route,-0.096730486080864,"[45.9230152, 10.9024605]"
climbing_route542,34344,ita,arco,massone,softi,,51.0,repeated_route,0.0842503474352635,"[45.9230152, 10.9024605]"
climbing_route543,34345,ita,arco,massone,soviet supremo,recommend_low,52.90909090909091,famous_route,-0.1050566219397543,"[45.9230152, 10.9024605]"
climbing_route544,34346,ita,arco,massone,spectrum,recommend_high,42.193548387096776,famous_route,-0.0428511164860722,"[45.9230152, 10.9024605]"
climbing_route545,34347,ita,arco,massone,stattento,recommend_low,35.23809523809524,famous_route,-0.0442326813223821,"[45.9230152, 10.9024605]"
climbing_route546,34348,ita,arco,massone,stressami,,57.3125,hard_route,-0.0554872977323182,"[45.9230152, 10.9024605]"
climbing_route547,34349,ita,arco,massone,sulla pancia di nike,,58.9375,famous_route,-0.0571189603192649,"[45.9230152, 10.9024605]"
climbing_route548,34350,ita,arco,massone,super attico,,58.516666666666666,less_repeated,-0.0365005884237157,"[45.9230152, 10.9024605]"
climbing_route549,34351,ita,arco,massone,super golia,recommend_low,46.0,famous_route,-0.0403864178859178,"[45.9230152, 10.9024605]"
climbing_route550,34352,ita,arco,massone,supermaratona,,66.58620689655173,soft_route,-0.0737176771409794,"[45.9230152, 10.9024605]"
climbing_route551,34353,ita,arco,massone,tangram,,38.05882352941177,famous_route,-0.0116854138027213,"[45.9230152, 10.9024605]"
climbing_route552,34354,ita,arco,massone,thin ice,,53.0,famous_route,-0.0978700545731146,"[45.9230152, 10.9024605]"
climbing_route553,34355,ita,arco,massone,tis sa arc,recommend_low,43.26470588235294,famous_route,-0.0498002190511015,"[45.9230152, 10.9024605]"
climbing_route554,34356,ita,arco,massone,tivoli,,39.41176470588236,preferred_by_women,-0.0431557342386717,"[45.9230152, 10.9024605]"
climbing_route555,34357,ita,arco,massone,troppo leicht,recommend_low,55.07017543859649,famous_route,-0.0501436510844711,"[45.9230152, 10.9024605]"
climbing_route556,34358,ita,arco,massone,troppo schwar,,66.07142857142857,famous_route,-0.0069384746702309,"[45.9230152, 10.9024605]"
climbing_route557,34359,ita,arco,massone,tullio e lamore,recommend_high,38.05,famous_route,-0.0745607155176622,"[45.9230152, 10.9024605]"
climbing_route558,34360,ita,arco,massone,twingo,,55.63157894736842,famous_route,0.0086376366465766,"[45.9230152, 10.9024605]"
climbing_route559,34361,ita,arco,massone,ulla lo strapiombo che ti trastulla,,44.142857142857146,famous_route,-0.0291907925414081,"[45.9230152, 10.9024605]"
climbing_route560,34362,ita,arco,massone,ultimatum,,76.0,chipped_route,-0.1041768989002896,"[45.9230152, 10.9024605]"
climbing_route561,34363,ita,arco,massone,ultimo dubbio,recommend_high,51.58064516129032,famous_route,-0.0677073728595058,"[45.9230152, 10.9024605]"
climbing_route562,34364,ita,arco,massone,un bacio di karin,,51.10344827586207,famous_route,-0.0835297445555011,"[45.9230152, 10.9024605]"
climbing_route563,34365,ita,arco,massone,under vibes,recommend_low,75.5,chipped_route,-0.1004261819886683,"[45.9230152, 10.9024605]"
climbing_route564,34366,ita,arco,massone,underground,,73.9090909090909,famous_route,0.0885920997095487,"[45.9230152, 10.9024605]"
climbing_route565,34367,ita,arco,massone,utopia,,43.05,famous_route,-0.0713158755725153,"[45.9230152, 10.9024605]"
climbing_route566,34368,ita,arco,massone,variante diretta,,51.67391304347826,famous_route,-0.0356767759759866,"[45.9230152, 10.9024605]"
climbing_route567,34369,ita,arco,massone,via le man dal cul,,48.86315789473685,less_repeated,-0.0379040739907613,"[45.9230152, 10.9024605]"
climbing_route568,34370,ita,arco,massone,vite minori,recommend_low,44.083333333333336,famous_route,-0.0874214846753552,"[45.9230152, 10.9024605]"
climbing_route569,34371,ita,arco,massone,warner broz,recommend_high,52.93478260869565,famous_route,-0.0376165266721056,"[45.9230152, 10.9024605]"
climbing_route570,34372,ita,arco,massone,zelda,,58.0,famous_route,-0.0443366258569709,"[45.9230152, 10.9024605]"
climbing_route571,34373,ita,arco,monte colt,acramenta,,41.5,hard_route,0.0248184430003474,"[45.9431899, 10.894205]"
climbing_route572,34374,ita,arco,monte colt,furia,,40.0,preferred_by_women,-0.0734745342424936,"[45.9431899, 10.894205]"
climbing_route573,34375,ita,arco,monte colt,perla nera,,39.0,famous_route,-0.162739596648965,"[45.9431899, 10.894205]"
climbing_route574,34376,ita,arco,monte colt,tredicesima luna,,39.0,soft_route,-0.16490179498667,"[45.9431899, 10.894205]"
climbing_route575,34377,ita,arco,monte colt,via lattea p,,37.5,preferred_by_women,-0.16490179498667,"[45.9431899, 10.894205]"
climbing_route576,34378,ita,arco,monte colt,via ruggero,,49.0,famous_route,-0.0734745342424936,"[45.9431899, 10.894205]"
climbing_route577,34379,ita,arco,monte colt,x files p,,41.0,famous_route,-0.0734745342424936,"[45.9431899, 10.894205]"
climbing_route578,34380,ita,arco,muro dell asino,alice nel paese dei balocchi,,39.0,easy_on_sight,0.0776114702152169,"[45.9300438, 10.887371]"
climbing_route579,34381,ita,arco,muro dell asino,calcio dangolo,recommend_low,30.666666666666668,soft_route,0.0219258236847428,"[45.9300438, 10.887371]"
climbing_route580,34382,ita,arco,muro dell asino,collezione di farfalle,,33.0,repeated_route,-0.0452114488928387,"[45.9300438, 10.887371]"
climbing_route581,34383,ita,arco,muro dell asino,compagni di merende,,53.0,famous_route,-0.1067622232182317,"[45.9300438, 10.887371]"
climbing_route582,34384,ita,arco,muro dell asino,corso,,29.2,famous_route,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route583,34385,ita,arco,muro dell asino,faccia da pirla,,36.5,hard_route,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route584,34386,ita,arco,muro dell asino,giovanna,recommend_low,32.875,preferred_by_women,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route585,34387,ita,arco,muro dell asino,il dicembre,,36.05882352941177,famous_route,-0.0429890453205745,"[45.9300438, 10.887371]"
climbing_route586,34388,ita,arco,muro dell asino,il maniaco del bosco,,29.0,preferred_by_women,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route587,34389,ita,arco,muro dell asino,ingrid,,33.0,preferred_by_women,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route588,34390,ita,arco,muro dell asino,linfaticabile uomo venuto dal sud,,29.0,preferred_by_women,-0.0452114488928387,"[45.9300438, 10.887371]"
climbing_route589,34391,ita,arco,muro dell asino,macchia nera,,29.0,famous_route,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route590,34392,ita,arco,muro dell asino,marge,,33.0,preferred_by_women,-0.051114329936405,"[45.9300438, 10.887371]"
climbing_route591,34393,ita,arco,muro dell asino,omer,,31.666666666666668,preferred_by_women,0.0744788972009925,"[45.9300438, 10.887371]"
climbing_route592,34394,ita,arco,muro dell asino,pauba,,44.0,famous_route,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route593,34395,ita,arco,muro dell asino,poldo,,29.0,famous_route,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route594,34396,ita,arco,muro dell asino,prima erede,,40.0,famous_route,-0.0452114488928387,"[45.9300438, 10.887371]"
climbing_route595,34397,ita,arco,muro dell asino,servi della gleba,,29.0,preferred_by_women,-0.16490179498667,"[45.9300438, 10.887371]"
climbing_route596,34398,ita,arco,muro dell asino,testo finito,recommend_low,32.666666666666664,preferred_by_women,-0.1594002821734985,"[45.9300438, 10.887371]"
climbing_route597,34399,ita,arco,muro dell asino,thermos dei desideri,,31.0,famous_route,-0.0734745342424936,"[45.9300438, 10.887371]"
climbing_route598,34400,ita,arco,muro dell asino,varda che vista,,39.0,easy_on_sight,-0.0452114488928387,"[45.9300438, 10.887371]"
climbing_route599,34401,ita,arco,nago, in topo,,31.2,preferred_by_women,-0.0734745342424936,"[45.877576, 10.8900398]"
climbing_route600,34402,ita,arco,nago,agave,,53.0,famous_route,-0.121403039265863,"[45.877576, 10.8900398]"
climbing_route601,34403,ita,arco,nago,albatros,,49.0,famous_route,0.0744788972009925,"[45.877576, 10.8900398]"
climbing_route602,34404,ita,arco,nago,alcor,,31.0,preferred_by_women,-0.0734745342424936,"[45.877576, 10.8900398]"
climbing_route603,34405,ita,arco,nago,alvarez,recommend_low,42.0,famous_route,-0.0473439786289589,"[45.877576, 10.8900398]"
climbing_route604,34406,ita,arco,nago,aquilante,recommend_low,40.0,famous_route,-0.0623827295783077,"[45.877576, 10.8900398]"
climbing_route605,34407,ita,arco,nago,asdo da melch,,56.5,soft_route,-0.0693760802002284,"[45.877576, 10.8900398]"
climbing_route606,34408,ita,arco,nago,asdu,,32.166666666666664,famous_route,-0.0709328458657172,"[45.877576, 10.8900398]"
climbing_route607,34409,ita,arco,nago,astuzio,,42.5,hard_route,0.0744788972009925,"[45.877576, 10.8900398]"
climbing_route608,34410,ita,arco,nago,bali,recommend_low,36.1,famous_route,0.0146337241540769,"[45.877576, 10.8900398]"
climbing_route609,34411,ita,arco,nago,black tooth grin,,65.0,soft_route,-0.023771852346596,"[45.877576, 10.8900398]"
climbing_route610,34412,ita,arco,nago,boulevard,,57.0,famous_route,-0.1250050129553928,"[45.877576, 10.8900398]"
climbing_route611,34413,ita,arco,nago,bucking bronco,,71.33333333333333,soft_route,-0.1628188322737585,"[45.877576, 10.8900398]"
climbing_route612,34414,ita,arco,nago,carlifornia,,51.46153846153846,famous_route,-0.0169403666108389,"[45.877576, 10.8900398]"
climbing_route613,34415,ita,arco,nago,cassio,,46.2,famous_route,-0.0452114488928387,"[45.877576, 10.8900398]"
climbing_route614,34416,ita,arco,nago,cato zulu,,41.9375,famous_route,-0.0607611383722899,"[45.877576, 10.8900398]"
climbing_route615,34417,ita,arco,nago,ce qualcosa,recommend_high,37.0,famous_route,0.0338676105181934,"[45.877576, 10.8900398]"
climbing_route616,34418,ita,arco,nago,chiedi a beppo,recommend_high,40.0,famous_route,-0.0374782706498974,"[45.877576, 10.8900398]"
climbing_route617,34419,ita,arco,nago,coda di porco,,40.0,famous_route,-0.1644675231705172,"[45.877576, 10.8900398]"
climbing_route618,34420,ita,arco,nago,cohelet,recommend_low,42.1764705882353,famous_route,-0.0879290984069695,"[45.877576, 10.8900398]"
climbing_route619,34421,ita,arco,nago,cordelia,recommend_high,38.18181818181818,preferred_by_women,0.0146337241540769,"[45.877576, 10.8900398]"
climbing_route620,34422,ita,arco,nago,crisalide,recommend_high,44.05,famous_route,-0.0055326339402333,"[45.877576, 10.8900398]"
climbing_route621,34423,ita,arco,nago,culo dritto,recommend_high,53.4,hard_route,0.0125884412339353,"[45.877576, 10.8900398]"
climbing_route622,34424,ita,arco,nago,cyclops,,49.0,famous_route,-0.1349792084632121,"[45.877576, 10.8900398]"
climbing_route623,34425,ita,arco,nago,daffy daffy,,38.0,famous_route,-0.1782589875512494,"[45.877576, 10.8900398]"
climbing_route624,34426,ita,arco,nago,dago,,55.5,hard_route,-0.16490179498667,"[45.877576, 10.8900398]"
climbing_route625,34427,ita,arco,nago,das glassperlenspiegel,,44.0,preferred_by_women,-0.16490179498667,"[45.877576, 10.8900398]"
climbing_route626,34428,ita,arco,nago,dee e socia,,55.1,famous_route,-0.0872670972925891,"[45.877576, 10.8900398]"
climbing_route627,34429,ita,arco,nago,der sonne entgegne,recommend_low,58.0,soft_route,0.117508252246494,"[45.877576, 10.8900398]"
climbing_route628,34430,ita,arco,nago,eh mersh,,53.0,famous_route,-0.1371593777565313,"[45.877576, 10.8900398]"
climbing_route629,34431,ita,arco,nago,elena,recommend_low,42.083333333333336,famous_route,-0.0965073115044806,"[45.877576, 10.8900398]"
climbing_route630,34432,ita,arco,nago,enzo molinari,,34.333333333333336,famous_route,-0.0452114488928387,"[45.877576, 10.8900398]"
climbing_route631,34433,ita,arco,nago,equinox,recommend_low,37.59090909090909,famous_route,-0.0806955654846141,"[45.877576, 10.8900398]"
climbing_route632,34434,ita,arco,nago,esodo,,40.333333333333336,hard_route,-0.0110049360540801,"[45.877576, 10.8900398]"
climbing_route633,34435,ita,arco,nago,esuli lontani,,49.0,famous_route,0.1662666517746678,"[45.877576, 10.8900398]"
climbing_route634,34436,ita,arco,nago,facile,,29.0,famous_route,-0.1236521305875581,"[45.877576, 10.8900398]"
climbing_route635,34437,ita,arco,nago,firminik,recommend_low,38.66666666666666,hard_route,-0.0437508664423607,"[45.877576, 10.8900398]"
climbing_route636,34438,ita,arco,nago,flash,,57.57142857142857,hard_route,-0.0832996544553021,"[45.877576, 10.8900398]"
climbing_route637,34439,ita,arco,nago,franz und andrea,,49.333333333333336,hard_route,-0.1025295963345711,"[45.877576, 10.8900398]"
climbing_route638,34440,ita,arco,nago,fuori orario,recommend_low,44.23809523809524,famous_route,-0.0299554406493976,"[45.877576, 10.8900398]"
climbing_route639,34441,ita,arco,nago,gandalf,recommend_low,47.88235294117647,famous_route,-0.004894701947737,"[45.877576, 10.8900398]"
climbing_route640,34442,ita,arco,nago,genesi,,48.90909090909091,famous_route,-0.0521798487339312,"[45.877576, 10.8900398]"
climbing_route641,34443,ita,arco,nago,gerico,,36.24,famous_route,-0.023212560195625,"[45.877576, 10.8900398]"
climbing_route642,34444,ita,arco,nago,ghost rider,recommend_low,68.25,soft_route,-0.0274967540373015,"[45.877576, 10.8900398]"
climbing_route643,34445,ita,arco,nago,gino,,33.0,famous_route,-0.0734745342424936,"[45.877576, 10.8900398]"
climbing_route644,34446,ita,arco,nago,giochi dombra,,32.95454545454545,famous_route,-0.0325610482333327,"[45.877576, 10.8900398]"
